r,t,y,TotalCapacityAnnual
REGION1,LNDCP08IIETH,2027,8.5962
REGION1,LNDCP08IIETH,2028,9.4558
REGION1,LNDCP08IIETH,2029,10.4013
REGION1,LNDCP08IIETH,2030,11.4415
REGION1,LNDCP08IRETH,2015,14.837
REGION1,LNDCP08IRETH,2016,14.3015
REGION1,LNDCP08IRETH,2017,15.3037
REGION1,LNDCP08IRETH,2018,16.1067
REGION1,LNDCP08IRETH,2019,16.696
REGION1,LNDCP08IRETH,2020,17.0598
REGION1,LNDCP08IRETH,2021,18.6322
REGION1,LNDCP08IRETH,2022,19.8662
REGION1,LNDCP08IRETH,2023,20.7523
REGION1,LNDCP08IRETH,2024,21.2867
REGION1,LNDCP08IRETH,2025,21.4475
REGION1,LNDCP08IRETH,2026,21.2153
REGION1,LNDCP08IRETH,2027,20.5701
REGION1,LNDCP08IRETH,2028,19.5416
REGION1,LNDCP08IRETH,2029,18.5646
REGION1,LNDCP08IRETH,2030,17.6363
REGION1,LNDCP08LRETH,2015,35.8222
REGION1,LNDCP08LRETH,2016,34.0311
REGION1,LNDCP08LRETH,2017,32.3295
REGION1,LNDCP08LRETH,2018,30.7131
REGION1,LNDCP08LRETH,2019,29.1774
REGION1,LNDCP08LRETH,2020,27.7185
REGION1,LNDCP08LRETH,2021,26.3326
REGION1,LNDCP08LRETH,2022,25.016
REGION1,LNDCP08LRETH,2023,23.7652
REGION1,LNDCP08LRETH,2024,22.5769
REGION1,LNDCP08LRETH,2025,21.4481
REGION1,LNDCP08LRETH,2026,20.3757
REGION1,LNDCP08LRETH,2027,19.3569
REGION1,LNDCP08LRETH,2028,18.389
REGION1,LNDCP08LRETH,2029,17.4696
REGION1,LNDCP08LRETH,2030,16.5961
REGION1,LNDFORETH,2015,85.47
REGION1,LNDFORETH,2016,85.47
REGION1,LNDFORETH,2017,85.47
REGION1,LNDFORETH,2018,85.47
REGION1,LNDFORETH,2019,85.47
REGION1,LNDFORETH,2020,85.47
REGION1,LNDFORETH,2021,85.47
REGION1,LNDFORETH,2022,85.47
REGION1,LNDFORETH,2023,85.47
REGION1,LNDFORETH,2024,85.47
REGION1,LNDFORETH,2025,85.47
REGION1,LNDFORETH,2026,85.47
REGION1,LNDFORETH,2027,85.47
REGION1,LNDFORETH,2028,85.47
REGION1,LNDFORETH,2029,85.47
REGION1,LNDFORETH,2030,84.2812
REGION1,LNDGRSETH,2015,788.1768
REGION1,LNDGRSETH,2016,792.5929
REGION1,LNDGRSETH,2017,792.5929
REGION1,LNDGRSETH,2018,792.5929
REGION1,LNDGRSETH,2019,792.5929
REGION1,LNDGRSETH,2020,792.5929
REGION1,LNDGRSETH,2021,792.5929
REGION1,LNDGRSETH,2022,792.5929
REGION1,LNDGRSETH,2023,792.5929
REGION1,LNDGRSETH,2024,792.5929
REGION1,LNDGRSETH,2025,792.5929
REGION1,LNDGRSETH,2026,792.5929
REGION1,LNDGRSETH,2027,792.5929
REGION1,LNDGRSETH,2028,792.5929
REGION1,LNDGRSETH,2029,792.5929
REGION1,LNDGRSETH,2030,781.5684
REGION1,LNDWATETH,2015,11.2429
REGION1,LNDWATETH,2016,11.2429
REGION1,LNDWATETH,2017,11.2429
REGION1,LNDWATETH,2018,11.2429
REGION1,LNDWATETH,2019,11.2429
REGION1,LNDWATETH,2020,11.2429
REGION1,LNDWATETH,2021,11.2429
REGION1,LNDWATETH,2022,11.2429
REGION1,LNDWATETH,2023,11.2429
REGION1,LNDWATETH,2024,11.2429
REGION1,LNDWATETH,2025,11.2429
REGION1,LNDWATETH,2026,11.2429
REGION1,LNDWATETH,2027,11.2429
REGION1,LNDWATETH,2028,11.9271
REGION1,LNDWATETH,2029,11.9271
REGION1,LNDWATETH,2030,32.6866
REGION1,MINGWTETH,2015,4.4976
REGION1,MINGWTETH,2016,4.9321
REGION1,MINGWTETH,2017,5.4266
REGION1,MINGWTETH,2018,5.9743
REGION1,MINGWTETH,2019,6.5529
REGION1,MINGWTETH,2020,7.1908
REGION1,MINGWTETH,2021,7.898
REGION1,MINGWTETH,2022,8.6745
REGION1,MINGWTETH,2023,9.5271
REGION1,MINGWTETH,2024,10.464
REGION1,MINGWTETH,2025,11.4937
REGION1,MINGWTETH,2026,12.5978
REGION1,MINGWTETH,2027,13.7833
REGION1,MINGWTETH,2028,15.0747
REGION1,MINGWTETH,2029,16.4982
REGION1,MINGWTETH,2030,18.0666
REGION1,MINLNDETH,2015,1152.1858
REGION1,MINLNDETH,2016,1311.1709
REGION1,MINLNDETH,2017,1304.6282
REGION1,MINLNDETH,2018,1302.9323
REGION1,MINLNDETH,2019,1303.1261
REGION1,MINLNDETH,2020,1302.9199
REGION1,MINLNDETH,2021,1307.2903
REGION1,MINLNDETH,2022,1311.3782
REGION1,MINLNDETH,2023,1314.8362
REGION1,MINLNDETH,2024,1317.9226
REGION1,MINLNDETH,2025,1320.3995
REGION1,MINLNDETH,2026,1345.1628
REGION1,MINLNDETH,2027,1355.9261
REGION1,MINLNDETH,2028,1355.624
REGION1,MINLNDETH,2029,1358.4721
REGION1,MINLNDETH,2030,1293.9936
REGION1,MINPRCETH,2015,1227.512
REGION1,MINPRCETH,2016,1256.8267
REGION1,MINPRCETH,2017,1172.3418
REGION1,MINPRCETH,2018,1233.6605
REGION1,MINPRCETH,2019,1242.3174
REGION1,MINPRCETH,2020,1252.1702
REGION1,MINPRCETH,2021,1259.0944
REGION1,MINPRCETH,2022,1264.9762
REGION1,MINPRCETH,2023,1283.7069
REGION1,MINPRCETH,2024,1274.4286
REGION1,MINPRCETH,2025,1282.5272
REGION1,MINPRCETH,2026,1337.421
REGION1,MINPRCETH,2027,1389.1493
REGION1,MINPRCETH,2028,1308.1096
REGION1,MINPRCETH,2029,1251.5268
REGION1,MINPRCETH,2030,1317.8651
REGION1,PWRBIO001,2015,0.12
REGION1,PWRBIO001,2016,0.12
REGION1,PWRBIO001,2017,0.1199
REGION1,PWRBIO001,2018,0.1199
REGION1,PWRBIO001,2019,0.1198
REGION1,PWRBIO001,2020,0.1198
REGION1,PWRBIO001,2021,0.1197
REGION1,PWRBIO001,2022,0.1197
REGION1,PWRBIO001,2023,0.1196
REGION1,PWRBIO001,2024,0.1196
REGION1,PWRBIO001,2025,0.1195
REGION1,PWRBIO001,2026,0.1195
REGION1,PWRBIO001,2027,0.1194
REGION1,PWRBIO001,2028,0.1194
REGION1,PWRBIO001,2029,0.1193
REGION1,PWRBIO001,2030,0.1193
REGION1,PWRBIO002,2015,0.1375
REGION1,PWRBIO002,2016,0.1375
REGION1,PWRBIO002,2017,0.1374
REGION1,PWRBIO002,2018,0.1374
REGION1,PWRBIO002,2019,0.1373
REGION1,PWRBIO002,2020,0.1373
REGION1,PWRBIO002,2021,0.1372
REGION1,PWRBIO002,2022,0.1372
REGION1,PWRBIO002,2023,0.1371
REGION1,PWRBIO002,2024,0.1371
REGION1,PWRBIO002,2025,0.137
REGION1,PWRBIO002,2026,0.137
REGION1,PWRBIO002,2027,0.1369
REGION1,PWRBIO002,2028,0.1369
REGION1,PWRBIO002,2029,0.1368
REGION1,PWRBIO002,2030,0.1368
REGION1,PWRDSL001,2015,0.04
REGION1,PWRDSL001,2016,0.0399
REGION1,PWRDSL001,2017,0.0399
REGION1,PWRDSL001,2018,0.0398
REGION1,PWRDSL001,2019,0.0398
REGION1,PWRDSL001,2020,0.0397
REGION1,PWRDSL001,2021,0.0397
REGION1,PWRDSL001,2022,0.0396
REGION1,PWRDSL001,2023,0.0396
REGION1,PWRDSL002,2015,0.035
REGION1,PWRDSL002,2016,0.0349
REGION1,PWRDSL002,2017,0.0349
REGION1,PWRDSL002,2018,0.0348
REGION1,PWRDSL002,2019,0.0348
REGION1,PWRDSL002,2020,0.0347
REGION1,PWRDSL003,2015,0.012
REGION1,PWRDSL003,2016,0.0119
REGION1,PWRDSL003,2017,0.0119
REGION1,PWRDSL003,2018,0.0118
REGION1,PWRDSL003,2019,0.0118
REGION1,PWRDSL003,2020,0.0117
REGION1,PWRGEO001,2015,0.0066
REGION1,PWRGEO001,2016,0.0066
REGION1,PWRGEO001,2017,0.0065
REGION1,PWRGEO001,2018,0.0065
REGION1,PWRGEO001,2019,0.0064
REGION1,PWRGEO001,2020,0.0064
REGION1,PWRGEO001,2021,0.0063
REGION1,PWRGEO001,2022,0.0063
REGION1,PWRGEO001,2023,0.0062
REGION1,PWRGEO001,2024,0.0062
REGION1,PWRGEO001,2025,0.0061
REGION1,PWRGEO001,2026,0.0061
REGION1,PWRGEO001,2027,0.006
REGION1,PWRGEO001,2028,0.006
REGION1,PWRGEO001,2029,0.0059
REGION1,PWRGEO001,2030,0.0059
REGION1,PWRGEO002,2017,0.1
REGION1,PWRGEO002,2018,0.1
REGION1,PWRGEO002,2019,0.0999
REGION1,PWRGEO002,2020,0.0999
REGION1,PWRGEO002,2021,0.0998
REGION1,PWRGEO002,2022,0.0998
REGION1,PWRGEO002,2023,0.0997
REGION1,PWRGEO002,2024,0.0997
REGION1,PWRGEO002,2025,0.0996
REGION1,PWRGEO002,2026,0.0996
REGION1,PWRGEO002,2027,0.0995
REGION1,PWRGEO002,2028,0.0995
REGION1,PWRGEO002,2029,0.0994
REGION1,PWRGEO002,2030,0.0994
REGION1,PWRGEO003,2016,0.1
REGION1,PWRGEO003,2017,0.1
REGION1,PWRGEO003,2018,0.0999
REGION1,PWRGEO003,2019,0.0999
REGION1,PWRGEO003,2020,0.0998
REGION1,PWRGEO003,2021,0.0998
REGION1,PWRGEO003,2022,0.0997
REGION1,PWRGEO003,2023,0.0997
REGION1,PWRGEO003,2024,0.0996
REGION1,PWRGEO003,2025,0.0996
REGION1,PWRGEO003,2026,0.0995
REGION1,PWRGEO003,2027,0.0995
REGION1,PWRGEO003,2028,0.0994
REGION1,PWRGEO003,2029,0.0994
REGION1,PWRGEO003,2030,0.0993
REGION1,PWRHYD001,2015,0.0052
REGION1,PWRHYD001,2016,0.0051
REGION1,PWRHYD001,2017,0.0051
REGION1,PWRHYD001,2018,0.005
REGION1,PWRHYD001,2019,0.005
REGION1,PWRHYD001,2020,0.0049
REGION1,PWRHYD001,2021,0.0049
REGION1,PWRHYD001,2022,0.0048
REGION1,PWRHYD001,2023,0.0048
REGION1,PWRHYD001,2024,0.0047
REGION1,PWRHYD001,2025,0.0047
REGION1,PWRHYD001,2026,0.0046
REGION1,PWRHYD001,2027,0.0046
REGION1,PWRHYD001,2028,0.0045
REGION1,PWRHYD001,2029,0.0045
REGION1,PWRHYD001,2030,0.0044
REGION1,PWRHYD002,2015,0.0085
REGION1,PWRHYD002,2016,0.0084
REGION1,PWRHYD002,2017,0.0084
REGION1,PWRHYD002,2018,0.0083
REGION1,PWRHYD002,2019,0.0082
REGION1,PWRHYD002,2020,0.0082
REGION1,PWRHYD002,2021,0.0081
REGION1,PWRHYD002,2022,0.0081
REGION1,PWRHYD002,2023,0.008
REGION1,PWRHYD002,2024,0.008
REGION1,PWRHYD002,2025,0.0079
REGION1,PWRHYD002,2026,0.0079
REGION1,PWRHYD002,2027,0.0078
REGION1,PWRHYD002,2028,0.0078
REGION1,PWRHYD002,2029,0.0077
REGION1,PWRHYD002,2030,0.0077
REGION1,PWRHYD003,2015,0.038
REGION1,PWRHYD003,2016,0.0379
REGION1,PWRHYD003,2017,0.0379
REGION1,PWRHYD003,2018,0.0378
REGION1,PWRHYD003,2019,0.0378
REGION1,PWRHYD003,2020,0.0377
REGION1,PWRHYD003,2021,0.0377
REGION1,PWRHYD003,2022,0.0376
REGION1,PWRHYD003,2023,0.0376
REGION1,PWRHYD003,2024,0.0375
REGION1,PWRHYD003,2025,0.0375
REGION1,PWRHYD003,2026,0.0374
REGION1,PWRHYD003,2027,0.0374
REGION1,PWRHYD003,2028,0.0373
REGION1,PWRHYD003,2029,0.0373
REGION1,PWRHYD003,2030,0.0372
REGION1,PWRHYD004,2015,0.0979
REGION1,PWRHYD004,2016,0.0979
REGION1,PWRHYD004,2017,0.0978
REGION1,PWRHYD004,2018,0.0978
REGION1,PWRHYD004,2019,0.0977
REGION1,PWRHYD004,2020,0.0977
REGION1,PWRHYD004,2021,0.0976
REGION1,PWRHYD004,2022,0.0976
REGION1,PWRHYD004,2023,0.0975
REGION1,PWRHYD004,2024,0.0975
REGION1,PWRHYD004,2025,0.0974
REGION1,PWRHYD004,2026,0.0974
REGION1,PWRHYD004,2027,0.0973
REGION1,PWRHYD004,2028,0.0973
REGION1,PWRHYD004,2029,0.0972
REGION1,PWRHYD004,2030,0.0972
REGION1,PWRHYD005,2015,0.0723
REGION1,PWRHYD005,2016,0.0723
REGION1,PWRHYD005,2017,0.0722
REGION1,PWRHYD005,2018,0.0722
REGION1,PWRHYD005,2019,0.0721
REGION1,PWRHYD005,2020,0.0721
REGION1,PWRHYD005,2021,0.072
REGION1,PWRHYD005,2022,0.072
REGION1,PWRHYD005,2023,0.0719
REGION1,PWRHYD005,2024,0.0719
REGION1,PWRHYD005,2025,0.0718
REGION1,PWRHYD005,2026,0.0718
REGION1,PWRHYD005,2027,0.0717
REGION1,PWRHYD005,2028,0.0717
REGION1,PWRHYD005,2029,0.0716
REGION1,PWRHYD005,2030,0.0716
REGION1,PWRHYD006,2015,0.0403
REGION1,PWRHYD006,2016,0.0402
REGION1,PWRHYD006,2017,0.0402
REGION1,PWRHYD006,2018,0.0401
REGION1,PWRHYD006,2019,0.0401
REGION1,PWRHYD006,2020,0.04
REGION1,PWRHYD006,2021,0.04
REGION1,PWRHYD006,2022,0.0399
REGION1,PWRHYD006,2023,0.0399
REGION1,PWRHYD006,2024,0.0398
REGION1,PWRHYD006,2025,0.0398
REGION1,PWRHYD006,2026,0.0397
REGION1,PWRHYD006,2027,0.0397
REGION1,PWRHYD006,2028,0.0396
REGION1,PWRHYD006,2029,0.0396
REGION1,PWRHYD006,2030,0.0395
REGION1,PWRHYD007,2015,0.0296
REGION1,PWRHYD007,2016,0.0295
REGION1,PWRHYD007,2017,0.0295
REGION1,PWRHYD007,2018,0.0294
REGION1,PWRHYD007,2019,0.0294
REGION1,PWRHYD007,2020,0.0293
REGION1,PWRHYD007,2021,0.0293
REGION1,PWRHYD007,2022,0.0292
REGION1,PWRHYD007,2023,0.0292
REGION1,PWRHYD007,2024,0.0291
REGION1,PWRHYD007,2025,0.0291
REGION1,PWRHYD007,2026,0.029
REGION1,PWRHYD007,2027,0.029
REGION1,PWRHYD007,2028,0.0289
REGION1,PWRHYD007,2029,0.0289
REGION1,PWRHYD007,2030,0.0288
REGION1,PWRHYD008,2015,0.0298
REGION1,PWRHYD008,2016,0.0298
REGION1,PWRHYD008,2017,0.0297
REGION1,PWRHYD008,2018,0.0297
REGION1,PWRHYD008,2019,0.0296
REGION1,PWRHYD008,2020,0.0296
REGION1,PWRHYD008,2021,0.0295
REGION1,PWRHYD008,2022,0.0295
REGION1,PWRHYD008,2023,0.0294
REGION1,PWRHYD008,2024,0.0294
REGION1,PWRHYD008,2025,0.0293
REGION1,PWRHYD008,2026,0.0293
REGION1,PWRHYD008,2027,0.0292
REGION1,PWRHYD008,2028,0.0292
REGION1,PWRHYD008,2029,0.0291
REGION1,PWRHYD008,2030,0.0291
REGION1,PWRHYD009,2015,0.1319
REGION1,PWRHYD009,2016,0.1319
REGION1,PWRHYD009,2017,0.1318
REGION1,PWRHYD009,2018,0.1317
REGION1,PWRHYD009,2019,0.1317
REGION1,PWRHYD009,2020,0.1316
REGION1,PWRHYD009,2021,0.1316
REGION1,PWRHYD009,2022,0.1315
REGION1,PWRHYD009,2023,0.1315
REGION1,PWRHYD009,2024,0.1314
REGION1,PWRHYD009,2025,0.1314
REGION1,PWRHYD009,2026,0.1313
REGION1,PWRHYD009,2027,0.1313
REGION1,PWRHYD009,2028,0.1312
REGION1,PWRHYD009,2029,0.1312
REGION1,PWRHYD009,2030,0.1311
REGION1,PWRHYD010,2015,0.1129
REGION1,PWRHYD010,2016,0.1129
REGION1,PWRHYD010,2017,0.1128
REGION1,PWRHYD010,2018,0.1128
REGION1,PWRHYD010,2019,0.1127
REGION1,PWRHYD010,2020,0.1127
REGION1,PWRHYD010,2021,0.1126
REGION1,PWRHYD010,2022,0.1126
REGION1,PWRHYD010,2023,0.1125
REGION1,PWRHYD010,2024,0.1125
REGION1,PWRHYD010,2025,0.1124
REGION1,PWRHYD010,2026,0.1124
REGION1,PWRHYD010,2027,0.1123
REGION1,PWRHYD010,2028,0.1123
REGION1,PWRHYD010,2029,0.1122
REGION1,PWRHYD010,2030,0.1122
REGION1,PWRHYD011,2015,0.4598
REGION1,PWRHYD011,2016,0.4597
REGION1,PWRHYD011,2017,0.4597
REGION1,PWRHYD011,2018,0.4596
REGION1,PWRHYD011,2019,0.4596
REGION1,PWRHYD011,2020,0.4595
REGION1,PWRHYD011,2021,0.4595
REGION1,PWRHYD011,2022,0.4594
REGION1,PWRHYD011,2023,0.4594
REGION1,PWRHYD011,2024,0.4593
REGION1,PWRHYD011,2025,0.4593
REGION1,PWRHYD011,2026,0.4592
REGION1,PWRHYD011,2027,0.4592
REGION1,PWRHYD011,2028,0.4591
REGION1,PWRHYD011,2029,0.4591
REGION1,PWRHYD011,2030,0.459
REGION1,PWRHYD012,2015,0.4198
REGION1,PWRHYD012,2016,0.4197
REGION1,PWRHYD012,2017,0.4197
REGION1,PWRHYD012,2018,0.4196
REGION1,PWRHYD012,2019,0.4196
REGION1,PWRHYD012,2020,0.4195
REGION1,PWRHYD012,2021,0.4195
REGION1,PWRHYD012,2022,0.4194
REGION1,PWRHYD012,2023,0.4194
REGION1,PWRHYD012,2024,0.4193
REGION1,PWRHYD012,2025,0.4193
REGION1,PWRHYD012,2026,0.4192
REGION1,PWRHYD012,2027,0.4192
REGION1,PWRHYD012,2028,0.4191
REGION1,PWRHYD012,2029,0.4191
REGION1,PWRHYD012,2030,0.419
REGION1,PWRHYD013,2015,0.2997
REGION1,PWRHYD013,2016,0.2997
REGION1,PWRHYD013,2017,0.2996
REGION1,PWRHYD013,2018,0.2996
REGION1,PWRHYD013,2019,0.2995
REGION1,PWRHYD013,2020,0.2995
REGION1,PWRHYD013,2021,0.2994
REGION1,PWRHYD013,2022,0.2994
REGION1,PWRHYD013,2023,0.2993
REGION1,PWRHYD013,2024,0.2993
REGION1,PWRHYD013,2025,0.2992
REGION1,PWRHYD013,2026,0.2992
REGION1,PWRHYD013,2027,0.2991
REGION1,PWRHYD013,2028,0.2991
REGION1,PWRHYD013,2029,0.299
REGION1,PWRHYD013,2030,0.299
REGION1,PWRHYD014,2015,0.1835
REGION1,PWRHYD014,2016,0.1834
REGION1,PWRHYD014,2017,0.1834
REGION1,PWRHYD014,2018,0.1833
REGION1,PWRHYD014,2019,0.1833
REGION1,PWRHYD014,2020,0.1832
REGION1,PWRHYD014,2021,0.1832
REGION1,PWRHYD014,2022,0.1831
REGION1,PWRHYD014,2023,0.1831
REGION1,PWRHYD014,2024,0.183
REGION1,PWRHYD014,2025,0.183
REGION1,PWRHYD014,2026,0.1829
REGION1,PWRHYD014,2027,0.1829
REGION1,PWRHYD014,2028,0.1828
REGION1,PWRHYD014,2029,0.1828
REGION1,PWRHYD014,2030,0.1827
REGION1,PWRHYD015,2015,0.748
REGION1,PWRHYD015,2016,0.7479
REGION1,PWRHYD015,2017,0.7479
REGION1,PWRHYD015,2018,0.7478
REGION1,PWRHYD015,2019,0.7478
REGION1,PWRHYD015,2020,0.7477
REGION1,PWRHYD015,2021,0.7477
REGION1,PWRHYD015,2022,0.7476
REGION1,PWRHYD015,2023,0.7476
REGION1,PWRHYD015,2024,0.7475
REGION1,PWRHYD015,2025,0.7475
REGION1,PWRHYD015,2026,0.7474
REGION1,PWRHYD015,2027,0.7474
REGION1,PWRHYD015,2028,0.7473
REGION1,PWRHYD015,2029,0.7473
REGION1,PWRHYD015,2030,0.7472
REGION1,PWRHYD016,2015,1.122
REGION1,PWRHYD016,2016,1.122
REGION1,PWRHYD016,2017,1.1219
REGION1,PWRHYD016,2018,1.1219
REGION1,PWRHYD016,2019,1.1218
REGION1,PWRHYD016,2020,1.1218
REGION1,PWRHYD016,2021,1.1217
REGION1,PWRHYD016,2022,1.1217
REGION1,PWRHYD016,2023,1.1216
REGION1,PWRHYD016,2024,1.1216
REGION1,PWRHYD016,2025,1.1215
REGION1,PWRHYD016,2026,1.1215
REGION1,PWRHYD016,2027,1.1214
REGION1,PWRHYD016,2028,1.1214
REGION1,PWRHYD016,2029,1.1213
REGION1,PWRHYD016,2030,1.1213
REGION1,PWRHYD017,2015,0.254
REGION1,PWRHYD017,2016,0.254
REGION1,PWRHYD017,2017,0.2539
REGION1,PWRHYD017,2018,0.2539
REGION1,PWRHYD017,2019,0.2538
REGION1,PWRHYD017,2020,0.2538
REGION1,PWRHYD017,2021,0.2537
REGION1,PWRHYD017,2022,0.2537
REGION1,PWRHYD017,2023,0.2536
REGION1,PWRHYD017,2024,0.2536
REGION1,PWRHYD017,2025,0.2535
REGION1,PWRHYD017,2026,0.2535
REGION1,PWRHYD017,2027,0.2534
REGION1,PWRHYD017,2028,0.2534
REGION1,PWRHYD017,2029,0.2533
REGION1,PWRHYD017,2030,0.2533
REGION1,PWRHYD042,2022,1.25
REGION1,PWRHYD042,2023,2.5
REGION1,PWRHYD042,2024,3.75
REGION1,PWRHYD042,2025,5.0
REGION1,PWRHYD042,2026,6.25
REGION1,PWRHYD042,2027,6.4
REGION1,PWRHYD042,2028,6.4
REGION1,PWRHYD042,2029,6.4
REGION1,PWRHYD042,2030,6.4
REGION1,PWRSOL001,2016,0.1
REGION1,PWRSOL001,2017,0.1
REGION1,PWRSOL001,2018,0.0999
REGION1,PWRSOL001,2019,0.0999
REGION1,PWRSOL001,2020,0.0998
REGION1,PWRSOL001,2021,0.0998
REGION1,PWRSOL001,2022,0.0997
REGION1,PWRSOL001,2023,0.0997
REGION1,PWRSOL001,2024,0.0996
REGION1,PWRSOL001,2025,0.0996
REGION1,PWRSOL001,2026,0.0995
REGION1,PWRSOL001,2027,0.0995
REGION1,PWRSOL001,2028,0.0994
REGION1,PWRSOL001,2029,0.0994
REGION1,PWRSOL001,2030,0.0993
REGION1,PWRSOL002,2016,0.1
REGION1,PWRSOL002,2017,0.1
REGION1,PWRSOL002,2018,0.0999
REGION1,PWRSOL002,2019,0.0999
REGION1,PWRSOL002,2020,0.0998
REGION1,PWRSOL002,2021,0.0998
REGION1,PWRSOL002,2022,0.0997
REGION1,PWRSOL002,2023,0.0997
REGION1,PWRSOL002,2024,0.0996
REGION1,PWRSOL002,2025,0.0996
REGION1,PWRSOL002,2026,0.0995
REGION1,PWRSOL002,2027,0.0995
REGION1,PWRSOL002,2028,0.0994
REGION1,PWRSOL002,2029,0.0994
REGION1,PWRSOL002,2030,0.0993
REGION1,PWRSOL003,2016,0.1
REGION1,PWRSOL003,2017,0.1
REGION1,PWRSOL003,2018,0.0999
REGION1,PWRSOL003,2019,0.0999
REGION1,PWRSOL003,2020,0.0998
REGION1,PWRSOL003,2021,0.0998
REGION1,PWRSOL003,2022,0.0997
REGION1,PWRSOL003,2023,0.0997
REGION1,PWRSOL003,2024,0.0996
REGION1,PWRSOL003,2025,0.0996
REGION1,PWRSOL003,2026,0.0995
REGION1,PWRSOL003,2027,0.0995
REGION1,PWRSOL003,2028,0.0994
REGION1,PWRSOL003,2029,0.0994
REGION1,PWRSOL003,2030,0.0993
REGION1,PWRTRN001,2015,1.1661
REGION1,PWRTRN001,2016,1.2307
REGION1,PWRTRN001,2017,1.3147
REGION1,PWRTRN001,2018,1.3995
REGION1,PWRTRN001,2019,1.5186
REGION1,PWRTRN001,2020,1.7101
REGION1,PWRTRN001,2021,1.8542
REGION1,PWRTRN001,2022,2.1833
REGION1,PWRTRN001,2023,2.5681
REGION1,PWRTRN001,2024,2.925
REGION1,PWRTRN001,2025,3.2821
REGION1,PWRTRN001,2026,3.639
REGION1,PWRTRN001,2027,3.6567
REGION1,PWRTRN001,2028,3.6567
REGION1,PWRTRN001,2029,3.6567
REGION1,PWRTRN001,2030,3.6983
REGION1,PWRWND001,2015,0.0509
REGION1,PWRWND001,2016,0.0508
REGION1,PWRWND001,2017,0.0508
REGION1,PWRWND001,2018,0.0507
REGION1,PWRWND001,2019,0.0507
REGION1,PWRWND001,2020,0.0506
REGION1,PWRWND001,2021,0.0506
REGION1,PWRWND001,2022,0.0505
REGION1,PWRWND001,2023,0.0505
REGION1,PWRWND001,2024,0.0504
REGION1,PWRWND001,2025,0.0504
REGION1,PWRWND001,2026,0.0503
REGION1,PWRWND001,2027,0.0503
REGION1,PWRWND002,2015,0.0299
REGION1,PWRWND002,2016,0.0298
REGION1,PWRWND002,2017,0.0298
REGION1,PWRWND002,2018,0.0297
REGION1,PWRWND002,2019,0.0297
REGION1,PWRWND002,2020,0.0296
REGION1,PWRWND002,2021,0.0296
REGION1,PWRWND002,2022,0.0295
REGION1,PWRWND002,2023,0.0295
REGION1,PWRWND002,2024,0.0294
REGION1,PWRWND002,2025,0.0294
REGION1,PWRWND002,2026,0.0293
REGION1,PWRWND002,2027,0.0293
REGION1,PWRWND003,2015,0.09
REGION1,PWRWND003,2016,0.0899
REGION1,PWRWND003,2017,0.0899
REGION1,PWRWND003,2018,0.0898
REGION1,PWRWND003,2019,0.0898
REGION1,PWRWND003,2020,0.0897
REGION1,PWRWND003,2021,0.0897
REGION1,PWRWND003,2022,0.0896
REGION1,PWRWND003,2023,0.0896
REGION1,PWRWND003,2024,0.0895
REGION1,PWRWND003,2025,0.0895
REGION1,PWRWND003,2026,0.0894
REGION1,PWRWND003,2027,0.0894
REGION1,PWRWND003,2028,0.0893
REGION1,PWRWND003,2029,0.0893
REGION1,PWRWND004,2015,0.153
REGION1,PWRWND004,2016,0.153
REGION1,PWRWND004,2017,0.1529
REGION1,PWRWND004,2018,0.1529
REGION1,PWRWND004,2019,0.1528
REGION1,PWRWND004,2020,0.1528
REGION1,PWRWND004,2021,0.1527
REGION1,PWRWND004,2022,0.1527
REGION1,PWRWND004,2023,0.1526
REGION1,PWRWND004,2024,0.1526
REGION1,PWRWND004,2025,0.1525
REGION1,PWRWND004,2026,0.1525
REGION1,PWRWND004,2027,0.1524
REGION1,PWRWND004,2028,0.1524
REGION1,PWRWND004,2029,0.1523
REGION1,PWRWND004,2030,0.1523
REGION1,RNWBIO,2015,6385.4073
REGION1,RNWBIO,2016,12776.681
REGION1,RNWBIO,2017,6632.6202
REGION1,RNWBIO,2018,13761.232
REGION1,RNWBIO,2019,7120.2394
REGION1,RNWBIO,2020,7361.1693
REGION1,RNWBIO,2021,7809.4793
REGION1,RNWBIO,2022,8244.3372
REGION1,RNWBIO,2023,8667.8776
REGION1,RNWBIO,2024,9081.631
REGION1,RNWBIO,2025,18982.73
REGION1,RNWBIO,2026,19779.026
REGION1,RNWBIO,2027,20562.347
REGION1,RNWBIO,2028,21334.064
REGION1,RNWBIO,2029,22095.546
REGION1,RNWBIO,2030,11418.635
REGION1,RNWGEO,2020,9.8707
REGION1,RNWGEO,2021,10.3649
REGION1,RNWGEO,2022,10.3604
REGION1,RNWGEO,2023,10.347
REGION1,RNWGEO,2024,10.3425
REGION1,RNWGEO,2025,10.3292
REGION1,RNWGEO,2026,10.3247
REGION1,RNWGEO,2027,10.3114
REGION1,RNWGEO,2028,10.3069
REGION1,RNWGEO,2029,10.2936
REGION1,RNWGEO,2030,10.2891
REGION1,RNWHYD,2015,34.3257
REGION1,RNWHYD,2016,36.6227
REGION1,RNWHYD,2017,39.2742
REGION1,RNWHYD,2018,44.1689
REGION1,RNWHYD,2019,47.9273
REGION1,RNWHYD,2020,51.5005
REGION1,RNWHYD,2021,50.305
REGION1,RNWHYD,2022,62.9902
REGION1,RNWHYD,2023,72.9257
REGION1,RNWHYD,2024,83.18
